nombre,apellido,tarjeta,fecha_nacimiento,monto,comercio,fecha,tipo,edad
Jaime,Cruz,85,1953-11-25,1163.46,Supermercados,2020-04-19,transaccion,72
Jaime,Cruz,85,1953-11-25,855.12,Restaurantes,2020-04-21,transaccion,72
Jaime,Cruz,85,1953-11-25,1961.12,Restaurantes,2020-02-01,transaccion,72
Jaime,Cruz,85,1953-11-25,573.28,Tiendas por Departamento,2020-01-24,transaccion,72
Jaime,Cruz,85,1953-11-25,2635.17,Supermercados,2020-05-06,transaccion,72
Jaime,Cruz,85,1953-11-25,2263.03,Supermercados,2020-03-04,transaccion,72
Jaime,Cruz,85,1953-11-25,215.03,Supermercados,2020-06-14,transaccion,72
Jaime,Cruz,85,1953-11-25,2413.13,Farmacias,2020-01-22,transaccion,72
Jaime,Cruz,85,1953-11-25,801.6,Supermercados,2020-04-12,transaccion,72
Jaime,Cruz,85,1953-11-25,790.25,Ropa,2020-05-05,transaccion,72
Jaime,Cruz,85,1953-11-25,1803.33,Supermercados,2020-02-09,transaccion,72
Jaime,Cruz,85,1953-11-25,2071.16,Restaurantes,2020-02-13,transaccion,72
Jaime,Cruz,85,1953-11-25,1969.28,Tiendas por Departamento,2020-05-08,transaccion,72
Jaime,Cruz,85,1953-11-25,1195.74,Supermercados,2020-03-04,transaccion,72
Jaime,Cruz,85,1953-11-25,1805.5,Tiendas por Departamento,2020-03-14,transaccion,72
Jaime,Cruz,85,1953-11-25,1708.8,Supermercados,2020-04-22,transaccion,72
Jaime,Cruz,85,1953-11-25,2362.52,Supermercados,2020-01-08,transaccion,72
Jaime,Cruz,85,1953-11-25,1591.17,Tiendas por Departamento,2020-01-03,transaccion,72
Jaime,Cruz,85,1953-11-25,1539.61,Supermercados,2020-06-14,transaccion,72
Jaime,Cruz,85,1953-11-25,738.98,Abarroterias,2020-02-02,transaccion,72
Jaime,Cruz,85,1953-11-25,1961.75,Restaurantes,2020-01-08,transaccion,72
Jaime,Cruz,85,1953-11-25,1656.75,Farmacias,2020-04-19,transaccion,72
Jaime,Cruz,85,1953-11-25,1423.91,Supermercados,2020-03-27,transaccion,72
Jaime,Cruz,85,1953-11-25,1940.12,Comercio General,2020-01-04,transaccion,72
Jaime,Cruz,85,1953-11-25,1483.1,Restaurantes,2020-02-24,transaccion,72
José,Torres,86,1971-11-20,853.73,Restaurantes,2020-06-08,transaccion,54
José,Torres,86,1971-11-20,383.52,Supermercados,2020-05-14,transaccion,54
José,Torres,86,1971-11-20,1773.62,Restaurantes,2020-02-23,transaccion,54
José,Torres,86,1971-11-20,1394.2,Abarroterias,2020-06-03,transaccion,54
José,Torres,86,1971-11-20,2482.92,Electronicos,2020-03-11,transaccion,54
José,Torres,86,1971-11-20,2644.13,Supermercados,2020-02-05,transaccion,54
José,Torres,86,1971-11-20,865.29,Supermercados,2020-02-28,transaccion,54
José,Torres,86,1971-11-20,1669.47,Restaurantes,2020-02-14,transaccion,54
José,Torres,86,1971-11-20,2761.17,Farmacias,2020-01-27,transaccion,54
José,Torres,86,1971-11-20,1224.05,Tiendas por Departamento,2020-02-09,transaccion,54
José,Torres,86,1971-11-20,1461.87,Gasolineras,2020-05-05,transaccion,54
José,Torres,86,1971-11-20,1101.8,Restaurantes,2020-02-22,transaccion,54
José,Torres,86,1971-11-20,1609.05,Comercio General,2020-05-18,transaccion,54
José,Torres,86,1971-11-20,2201.85,Abarroterias,2020-04-03,transaccion,54
José,Torres,86,1971-11-20,2830.79,Tiendas por Departamento,2020-05-07,transaccion,54
José,Torres,86,1971-11-20,1516.92,Supermercados,2020-02-09,transaccion,54
José,Torres,86,1971-11-20,1566.26,Supermercados,2020-01-20,transaccion,54
José,Torres,86,1971-11-20,1095.82,Tiendas por Departamento,2020-06-22,transaccion,54
José,Torres,86,1971-11-20,1236.44,Electronicos,2020-06-07,transaccion,54
José,Torres,86,1971-11-20,1416.01,Supermercados,2020-02-02,transaccion,54
José,Torres,86,1971-11-20,488.6,Supermercados,2020-04-06,transaccion,54
José,Torres,86,1971-11-20,1709.73,Restaurantes,2020-04-20,transaccion,54
José,Torres,86,1971-11-20,1227.75,Supermercados,2020-04-30,transaccion,54
José,Torres,86,1971-11-20,2154.77,Gasolineras,2020-03-05,transaccion,54
José,Torres,86,1971-11-20,2400.65,Supermercados,2020-03-09,transaccion,54
José,Torres,86,1971-11-20,1793.39,Supermercados,2020-03-24,transaccion,54
José,Torres,86,1971-11-20,2150.28,Ropa,2020-01-24,transaccion,54
José,Torres,86,1971-11-20,829.76,Comercio General,2020-02-14,transaccion,54
José,Torres,86,1971-11-20,1402.06,Supermercados,2020-04-11,transaccion,54
José,Torres,86,1971-11-20,1740.83,Comercio General,2020-04-17,transaccion,54
José,Torres,86,1971-11-20,1836.16,Gasolineras,2020-05-27,transaccion,54
José,Torres,86,1971-11-20,2033.5,Ropa,2020-04-20,transaccion,54
José,Torres,86,1971-11-20,1510.37,Farmacias,2020-02-13,transaccion,54
José,Torres,86,1971-11-20,850.97,Gasolineras,2020-04-05,transaccion,54
José,Torres,86,1971-11-20,2082.4,Restaurantes,2020-02-11,transaccion,54
José,Torres,86,1971-11-20,1734.36,Tiendas por Departamento,2020-03-14,transaccion,54
José,Torres,86,1971-11-20,1203.53,Tiendas por Departamento,2020-06-12,transaccion,54
José,Torres,86,1971-11-20,2875.51,Supermercados,2020-02-04,transaccion,54
José,Torres,86,1971-11-20,658.19,Supermercados,2020-02-24,transaccion,54
José,Torres,86,1971-11-20,2211.46,Restaurantes,2020-05-19,transaccion,54
José,Torres,86,1971-11-20,1989.77,Restaurantes,2020-05-22,transaccion,54
José,Torres,86,1971-11-20,1726.88,Restaurantes,2020-03-02,transaccion,54
José,Torres,86,1971-11-20,2141.03,Gasolineras,2020-03-13,transaccion,54
José,Torres,86,1971-11-20,1604.56,Restaurantes,2020-03-11,transaccion,54
José,Torres,86,1971-11-20,164.83,Restaurantes,2020-01-19,transaccion,54
José,Torres,86,1971-11-20,1744.12,Supermercados,2020-06-10,transaccion,54
José,Torres,86,1971-11-20,1433.22,Gasolineras,2020-06-12,transaccion,54
José,Torres,86,1971-11-20,1968.77,Supermercados,2020-03-24,transaccion,54
Gustavo,Barrientos,87,1961-06-22,1095.7,Abarroterias,2020-04-02,transaccion,64
Gustavo,Barrientos,87,1961-06-22,2300.71,Supermercados,2020-04-04,transaccion,64
Gustavo,Barrientos,87,1961-06-22,1400.77,Restaurantes,2020-03-24,transaccion,64
Gustavo,Barrientos,87,1961-06-22,1759.98,Supermercados,2020-02-14,transaccion,64
Gustavo,Barrientos,87,1961-06-22,354.5,Supermercados,2020-05-31,transaccion,64
Gustavo,Barrientos,87,1961-06-22,1528.92,Comercio General,2020-01-24,transaccion,64
Gustavo,Barrientos,87,1961-06-22,1512.32,Ropa,2020-03-31,transaccion,64
Gustavo,Barrientos,87,1961-06-22,1622.73,Supermercados,2020-02-02,transaccion,64
Gustavo,Barrientos,87,1961-06-22,1684.91,Comercio General,2020-01-06,transaccion,64
Gustavo,Barrientos,87,1961-06-22,2033.98,Supermercados,2020-02-12,transaccion,64
Gustavo,Barrientos,87,1961-06-22,2525.98,Supermercados,2020-03-19,transaccion,64
Gustavo,Barrientos,87,1961-06-22,1804.06,Restaurantes,2020-05-11,transaccion,64
Gustavo,Barrientos,87,1961-06-22,2196.57,Restaurantes,2020-04-08,transaccion,64
Gustavo,Barrientos,87,1961-06-22,1423.2,Tiendas por Departamento,2020-02-13,transaccion,64
Gustavo,Barrientos,87,1961-06-22,588.49,Gasolineras,2020-05-12,transaccion,64
Gustavo,Barrientos,87,1961-06-22,1306.11,Supermercados,2020-02-26,transaccion,64
Gustavo,Barrientos,87,1961-06-22,1019.52,Farmacias,2020-05-01,transaccion,64
Gustavo,Barrientos,87,1961-06-22,1248.64,Gasolineras,2020-06-22,transaccion,64
Gustavo,Barrientos,87,1961-06-22,1390.08,Abarroterias,2020-03-03,transaccion,64
Gustavo,Barrientos,87,1961-06-22,2422.39,Restaurantes,2020-04-15,transaccion,64
Gustavo,Barrientos,87,1961-06-22,2058.43,Supermercados,2020-06-29,transaccion,64
Gustavo,Barrientos,87,1961-06-22,2232.49,Farmacias,2020-06-03,transaccion,64
Gustavo,Barrientos,87,1961-06-22,2167.87,Comercio General,2020-02-24,transaccion,64
Gustavo,Barrientos,87,1961-06-22,1250.28,Gasolineras,2020-02-07,transaccion,64
Gustavo,Barrientos,87,1961-06-22,1752.29,Supermercados,2020-04-18,transaccion,64
Gustavo,Barrientos,87,1961-06-22,1402.72,Supermercados,2020-03-13,transaccion,64
Gustavo,Barrientos,87,1961-06-22,2597.96,Comercio General,2020-01-29,transaccion,64
Gustavo,Barrientos,87,1961-06-22,2213.18,Electronicos,2020-01-01,transaccion,64
Gustavo,Barrientos,87,1961-06-22,1011.66,Farmacias,2020-01-21,transaccion,64
Gustavo,Barrientos,87,1961-06-22,2175.5,Farmacias,2020-04-30,transaccion,64
Gustavo,Barrientos,87,1961-06-22,1903.4,Supermercados,2020-05-11,transaccion,64
Gustavo,Barrientos,87,1961-06-22,375.26,Comercio General,2020-05-04,transaccion,64
Gustavo,Barrientos,87,1961-06-22,1993.3,Gasolineras,2020-03-07,transaccion,64
Gustavo,Barrientos,87,1961-06-22,1953.31,Supermercados,2020-06-29,transaccion,64
Gustavo,Barrientos,87,1961-06-22,2424.63,Restaurantes,2020-06-08,transaccion,64
Gustavo,Barrientos,87,1961-06-22,1463.9,Supermercados,2020-04-08,transaccion,64
Gustavo,Barrientos,87,1961-06-22,1037.86,Gasolineras,2020-06-24,transaccion,64
Gustavo,Barrientos,87,1961-06-22,1248.43,Supermercados,2020-01-13,transaccion,64
Gustavo,Barrientos,87,1961-06-22,2756.03,Comercio General,2020-06-26,transaccion,64
Gustavo,Barrientos,87,1961-06-22,1683.64,Restaurantes,2020-02-18,transaccion,64
Gustavo,Barrientos,87,1961-06-22,2153.47,Tiendas por Departamento,2020-02-03,transaccion,64
Gustavo,Barrientos,87,1961-06-22,1720.68,Gasolineras,2020-04-17,transaccion,64
Gustavo,Barrientos,87,1961-06-22,1734.98,Supermercados,2020-02-04,transaccion,64
Gustavo,Barrientos,87,1961-06-22,940.9,Tiendas por Departamento,2020-06-15,transaccion,64
Gustavo,Barrientos,87,1961-06-22,1170.38,Restaurantes,2020-03-26,transaccion,64
Gustavo,Barrientos,87,1961-06-22,1542.84,Restaurantes,2020-04-28,transaccion,64
Gustavo,Barrientos,87,1961-06-22,2117.61,Electronicos,2020-02-11,transaccion,64
Gustavo,Barrientos,87,1961-06-22,1523.99,Abarroterias,2020-03-16,transaccion,64
Gustavo,Barrientos,87,1961-06-22,740.13,Ropa,2020-03-20,transaccion,64
Gustavo,Barrientos,87,1961-06-22,878.99,Farmacias,2020-05-08,transaccion,64
Gustavo,Barrientos,87,1961-06-22,1438.46,Restaurantes,2020-05-25,transaccion,64
Gustavo,Barrientos,87,1961-06-22,1774.16,Gasolineras,2020-05-04,transaccion,64
Gustavo,Barrientos,87,1961-06-22,1325.88,Comercio General,2020-06-28,transaccion,64
Gustavo,Barrientos,87,1961-06-22,919.89,Gasolineras,2020-01-28,transaccion,64
Gustavo,Barrientos,87,1961-06-22,1652.87,Ropa,2020-05-04,transaccion,64
Gustavo,Barrientos,87,1961-06-22,1733.31,Tiendas por Departamento,2020-05-30,transaccion,64
Gustavo,Barrientos,87,1961-06-22,1175.14,Supermercados,2020-04-16,transaccion,64
Estuardo,Rivera,88,1958-04-05,2221.2,Tiendas por Departamento,2020-06-08,transaccion,68
Estuardo,Rivera,88,1958-04-05,1700.45,Comercio General,2020-01-10,transaccion,68
Estuardo,Rivera,88,1958-04-05,2466.62,Supermercados,2020-06-04,transaccion,68
Estuardo,Rivera,88,1958-04-05,1273.16,Gasolineras,2020-05-30,transaccion,68
Estuardo,Rivera,88,1958-04-05,1648.47,Supermercados,2020-03-15,transaccion,68
Estuardo,Rivera,88,1958-04-05,2386.81,Supermercados,2020-06-03,transaccion,68
Estuardo,Rivera,88,1958-04-05,1832.06,Restaurantes,2020-06-13,transaccion,68
Estuardo,Rivera,88,1958-04-05,1196.42,Supermercados,2020-04-16,transaccion,68
Estuardo,Rivera,88,1958-04-05,1519.7,Restaurantes,2020-05-15,transaccion,68
Estuardo,Rivera,88,1958-04-05,3092.04,Comercio General,2020-06-09,transaccion,68
Estuardo,Rivera,88,1958-04-05,864.53,Restaurantes,2020-05-01,transaccion,68
Estuardo,Rivera,88,1958-04-05,1622.33,Tiendas por Departamento,2020-01-08,transaccion,68
Estuardo,Rivera,88,1958-04-05,1476.34,Gasolineras,2020-03-07,transaccion,68
Estuardo,Rivera,88,1958-04-05,1386.0,Comercio General,2020-03-03,transaccion,68
Estuardo,Rivera,88,1958-04-05,2615.78,Supermercados,2020-01-18,transaccion,68
Estuardo,Rivera,88,1958-04-05,1532.39,Supermercados,2020-01-29,transaccion,68
Estuardo,Rivera,88,1958-04-05,1088.49,Gasolineras,2020-03-28,transaccion,68
Estuardo,Rivera,88,1958-04-05,1600.29,Supermercados,2020-04-05,transaccion,68
Estuardo,Rivera,88,1958-04-05,1843.02,Comercio General,2020-04-05,transaccion,68
Estuardo,Rivera,88,1958-04-05,687.77,Supermercados,2020-04-30,transaccion,68
Estuardo,Rivera,88,1958-04-05,1340.58,Restaurantes,2020-02-27,transaccion,68
Estuardo,Rivera,88,1958-04-05,1516.82,Restaurantes,2020-01-02,transaccion,68
Estuardo,Rivera,88,1958-04-05,1062.54,Restaurantes,2020-03-03,transaccion,68
Estuardo,Rivera,88,1958-04-05,1762.13,Tiendas por Departamento,2020-06-05,transaccion,68
Estuardo,Rivera,88,1958-04-05,1150.79,Supermercados,2020-03-29,transaccion,68
Estuardo,Rivera,88,1958-04-05,2509.25,Ropa,2020-02-28,transaccion,68
Estuardo,Rivera,88,1958-04-05,1995.04,Ropa,2020-03-09,transaccion,68
Estuardo,Rivera,88,1958-04-05,1371.44,Restaurantes,2020-03-30,transaccion,68
Estuardo,Rivera,88,1958-04-05,1850.12,Gasolineras,2020-05-29,transaccion,68
Estuardo,Rivera,88,1958-04-05,1167.57,Restaurantes,2020-02-23,transaccion,68
Estuardo,Rivera,88,1958-04-05,1605.19,Restaurantes,2020-06-09,transaccion,68
Estuardo,Rivera,88,1958-04-05,2633.96,Gasolineras,2020-04-12,transaccion,68
Estuardo,Rivera,88,1958-04-05,865.75,Gasolineras,2020-03-14,transaccion,68
Estuardo,Rivera,88,1958-04-05,1404.3,Abarroterias,2020-03-24,transaccion,68
Estuardo,Rivera,88,1958-04-05,1217.65,Farmacias,2020-01-29,transaccion,68
Estuardo,Rivera,88,1958-04-05,290.99,Electronicos,2020-01-10,transaccion,68
Estuardo,Rivera,88,1958-04-05,1530.59,Electronicos,2020-02-29,transaccion,68
Estuardo,Rivera,88,1958-04-05,1788.75,Tiendas por Departamento,2020-03-07,transaccion,68
Estuardo,Rivera,88,1958-04-05,536.33,Restaurantes,2020-05-08,transaccion,68
Estuardo,Rivera,88,1958-04-05,1083.21,Restaurantes,2020-04-30,transaccion,68
Estuardo,Rivera,88,1958-04-05,1865.58,Supermercados,2020-04-12,transaccion,68
Estuardo,Rivera,88,1958-04-05,1087.97,Supermercados,2020-03-17,transaccion,68
Estuardo,Rivera,88,1958-04-05,898.44,Gasolineras,2020-03-30,transaccion,68
Estuardo,Rivera,88,1958-04-05,1547.99,Comercio General,2020-06-05,transaccion,68
Estuardo,Rivera,88,1958-04-05,853.94,Farmacias,2020-03-02,transaccion,68
Estuardo,Rivera,88,1958-04-05,1175.31,Restaurantes,2020-06-28,transaccion,68
Estuardo,Rivera,88,1958-04-05,1854.28,Electronicos,2020-05-09,transaccion,68
Estuardo,Rivera,88,1958-04-05,1965.69,Restaurantes,2020-06-25,transaccion,68
Estuardo,Rivera,88,1958-04-05,2736.0,Supermercados,2020-05-04,transaccion,68
Estuardo,Rivera,88,1958-04-05,1621.57,Restaurantes,2020-04-16,transaccion,68
Estuardo,Rivera,88,1958-04-05,1655.02,Restaurantes,2020-05-17,transaccion,68
Estuardo,Rivera,88,1958-04-05,2074.88,Supermercados,2020-01-06,transaccion,68
Estuardo,Rivera,88,1958-04-05,3340.68,Farmacias,2020-03-25,transaccion,68
Estuardo,Rivera,88,1958-04-05,784.49,Comercio General,2020-05-12,transaccion,68
Estuardo,Rivera,88,1958-04-05,1003.38,Abarroterias,2020-06-29,transaccion,68
Estuardo,Rivera,88,1958-04-05,2859.34,Supermercados,2020-03-11,transaccion,68
Luis,Figueroa,89,1969-03-19,2706.25,Abarroterias,2020-01-09,transaccion,57
Luis,Figueroa,89,1969-03-19,2110.36,Ropa,2020-04-13,transaccion,57
Luis,Figueroa,89,1969-03-19,2259.53,Restaurantes,2020-06-22,transaccion,57
Luis,Figueroa,89,1969-03-19,474.81,Comercio General,2020-01-10,transaccion,57
Luis,Figueroa,89,1969-03-19,1005.81,Restaurantes,2020-01-27,transaccion,57
Luis,Figueroa,89,1969-03-19,1113.84,Supermercados,2020-03-17,transaccion,57
Luis,Figueroa,89,1969-03-19,436.68,Tiendas por Departamento,2020-04-20,transaccion,57
Luis,Figueroa,89,1969-03-19,951.59,Supermercados,2020-02-05,transaccion,57
Luis,Figueroa,89,1969-03-19,555.85,Supermercados,2020-03-11,transaccion,57
Luis,Figueroa,89,1969-03-19,2151.25,Supermercados,2020-01-27,transaccion,57
Luis,Figueroa,89,1969-03-19,1869.85,Restaurantes,2020-04-30,transaccion,57
Luis,Figueroa,89,1969-03-19,1878.49,Tiendas por Departamento,2020-03-24,transaccion,57
Luis,Figueroa,89,1969-03-19,1349.61,Tiendas por Departamento,2020-05-29,transaccion,57
Luis,Figueroa,89,1969-03-19,1573.29,Restaurantes,2020-01-15,transaccion,57
Luis,Figueroa,89,1969-03-19,2240.22,Restaurantes,2020-03-05,transaccion,57
Luis,Figueroa,89,1969-03-19,1897.77,Supermercados,2020-05-04,transaccion,57
Luis,Figueroa,89,1969-03-19,1641.63,Comercio General,2020-05-01,transaccion,57
Luis,Figueroa,89,1969-03-19,1505.49,Supermercados,2020-05-04,transaccion,57
Luis,Figueroa,89,1969-03-19,1752.1,Supermercados,2020-05-28,transaccion,57
Luis,Figueroa,89,1969-03-19,915.63,Electronicos,2020-05-30,transaccion,57
Luis,Figueroa,89,1969-03-19,0.0,Restaurantes,2020-01-17,reconciliacion,57
Luis,Figueroa,89,1969-03-19,465.61,Farmacias,2020-01-10,transaccion,57
Luis,Figueroa,89,1969-03-19,1079.59,Restaurantes,2020-05-07,transaccion,57
Luis,Figueroa,89,1969-03-19,1901.8,Abarroterias,2020-02-21,transaccion,57
Luis,Figueroa,89,1969-03-19,1199.26,Farmacias,2020-03-14,transaccion,57
Luis,Figueroa,89,1969-03-19,1506.13,Tiendas por Departamento,2020-03-10,transaccion,57
Luis,Figueroa,89,1969-03-19,2282.45,Supermercados,2020-02-28,transaccion,57
Luis,Figueroa,89,1969-03-19,1559.92,Supermercados,2020-01-03,transaccion,57
Luis,Figueroa,89,1969-03-19,1567.02,Comercio General,2020-04-15,transaccion,57
Luis,Figueroa,89,1969-03-19,720.29,Farmacias,2020-02-22,transaccion,57
Luis,Figueroa,89,1969-03-19,922.57,Comercio General,2020-04-21,transaccion,57
Luis,Figueroa,89,1969-03-19,1649.09,Supermercados,2020-05-23,transaccion,57
Luis,Figueroa,89,1969-03-19,1309.67,Ropa,2020-04-06,transaccion,57
Luis,Figueroa,89,1969-03-19,1640.76,Supermercados,2020-05-31,transaccion,57
Luis,Figueroa,89,1969-03-19,1809.39,Ropa,2020-04-16,transaccion,57
Luis,Figueroa,89,1969-03-19,1808.83,Gasolineras,2020-02-17,transaccion,57
Luis,Figueroa,89,1969-03-19,1295.83,Comercio General,2020-06-07,transaccion,57
Luis,Figueroa,89,1969-03-19,830.68,Electronicos,2020-04-30,transaccion,57
Luis,Figueroa,89,1969-03-19,1005.87,Farmacias,2020-03-19,transaccion,57
Luis,Figueroa,89,1969-03-19,300.91,Gasolineras,2020-04-12,transaccion,57
Luis,Figueroa,90,1976-06-08,2067.31,Gasolineras,2020-01-05,transaccion,49
Luis,Figueroa,90,1976-06-08,692.46,Gasolineras,2020-01-14,transaccion,49
Luis,Figueroa,90,1976-06-08,35.92,Supermercados,2020-02-26,transaccion,49
Luis,Figueroa,90,1976-06-08,855.53,Supermercados,2020-05-23,transaccion,49
Luis,Figueroa,90,1976-06-08,1534.47,Comercio General,2020-01-26,transaccion,49
Luis,Figueroa,90,1976-06-08,985.4,Electronicos,2020-01-06,transaccion,49
Luis,Figueroa,90,1976-06-08,1074.47,Supermercados,2020-01-15,transaccion,49
Luis,Figueroa,90,1976-06-08,2264.35,Gasolineras,2020-05-01,transaccion,49
Luis,Figueroa,90,1976-06-08,1257.34,Supermercados,2020-03-18,transaccion,49
Luis,Figueroa,90,1976-06-08,1682.78,Ropa,2020-01-02,transaccion,49
Luis,Figueroa,90,1976-06-08,1998.2,Farmacias,2020-05-13,transaccion,49
Luis,Figueroa,90,1976-06-08,430.74,Supermercados,2020-03-20,transaccion,49
Luis,Figueroa,90,1976-06-08,1799.55,Ropa,2020-03-01,transaccion,49
Luis,Figueroa,90,1976-06-08,1124.12,Supermercados,2020-04-26,transaccion,49
Luis,Figueroa,90,1976-06-08,1973.1,Supermercados,2020-03-25,transaccion,49
Luis,Figueroa,90,1976-06-08,1687.86,Supermercados,2020-03-27,transaccion,49
Luis,Figueroa,90,1976-06-08,1512.75,Abarroterias,2020-06-10,transaccion,49
Luis,Figueroa,90,1976-06-08,1136.36,Ropa,2020-03-22,transaccion,49
Luis,Figueroa,90,1976-06-08,1447.11,Supermercados,2020-02-08,transaccion,49
Luis,Figueroa,90,1976-06-08,1215.55,Gasolineras,2020-04-25,transaccion,49
Luis,Figueroa,90,1976-06-08,638.44,Supermercados,2020-03-29,transaccion,49
Luis,Figueroa,90,1976-06-08,708.18,Supermercados,2020-02-24,transaccion,49
Luis,Figueroa,90,1976-06-08,882.87,Tiendas por Departamento,2020-03-02,transaccion,49
Luis,Figueroa,90,1976-06-08,1203.51,Ropa,2020-05-25,transaccion,49
Luis,Figueroa,90,1976-06-08,157.43,Supermercados,2020-05-02,transaccion,49
Luis,Figueroa,90,1976-06-08,1491.82,Supermercados,2020-01-13,transaccion,49
Luis,Figueroa,90,1976-06-08,1468.72,Supermercados,2020-02-24,transaccion,49
Luis,Figueroa,90,1976-06-08,420.58,Gasolineras,2020-06-13,transaccion,49
Luis,Figueroa,90,1976-06-08,1486.55,Tiendas por Departamento,2020-04-02,transaccion,49
Luis,Figueroa,90,1976-06-08,1277.1,Supermercados,2020-01-19,transaccion,49
Luis,Figueroa,90,1976-06-08,611.14,Restaurantes,2020-05-25,transaccion,49
Luis,Figueroa,90,1976-06-08,1175.4,Restaurantes,2020-02-24,transaccion,49
Luis,Figueroa,90,1976-06-08,1739.75,Tiendas por Departamento,2020-03-08,transaccion,49
Luis,Figueroa,90,1976-06-08,1380.86,Restaurantes,2020-05-10,transaccion,49
Luis,Figueroa,90,1976-06-08,898.28,Gasolineras,2020-03-17,transaccion,49
Luis,Figueroa,90,1976-06-08,1649.3,Supermercados,2020-04-05,transaccion,49
Luis,Figueroa,90,1976-06-08,1355.67,Comercio General,2020-03-02,transaccion,49
Luis,Figueroa,90,1976-06-08,1264.74,Ropa,2020-04-29,transaccion,49
Luis,Figueroa,90,1976-06-08,1696.31,Farmacias,2020-02-08,transaccion,49
Luis,Figueroa,90,1976-06-08,2487.11,Supermercados,2020-03-17,transaccion,49
Juan,Perez,91,1971-04-29,1366.36,Supermercados,2020-02-25,transaccion,54
Juan,Perez,91,1971-04-29,1038.38,Comercio General,2020-02-19,transaccion,54
Juan,Perez,91,1971-04-29,1323.14,Gasolineras,2020-01-05,transaccion,54
Juan,Perez,91,1971-04-29,630.96,Supermercados,2020-03-07,transaccion,54
Juan,Perez,91,1971-04-29,1522.14,Comercio General,2020-05-08,transaccion,54
Juan,Perez,91,1971-04-29,1279.23,Tiendas por Departamento,2020-04-20,transaccion,54
Juan,Perez,91,1971-04-29,2290.44,Restaurantes,2020-02-13,transaccion,54
Juan,Perez,91,1971-04-29,1160.36,Tiendas por Departamento,2020-02-14,transaccion,54
Juan,Perez,91,1971-04-29,1970.45,Supermercados,2020-06-24,transaccion,54
Juan,Perez,91,1971-04-29,1128.4,Supermercados,2020-06-20,transaccion,54
Juan,Perez,91,1971-04-29,1138.72,Supermercados,2020-04-15,transaccion,54
Juan,Perez,91,1971-04-29,2035.79,Supermercados,2020-04-11,transaccion,54
Juan,Perez,91,1971-04-29,419.57,Gasolineras,2020-06-05,transaccion,54
Juan,Perez,91,1971-04-29,353.01,Supermercados,2020-02-10,transaccion,54
Juan,Perez,91,1971-04-29,2319.95,Gasolineras,2020-02-06,transaccion,54
Juan,Perez,91,1971-04-29,314.13,Supermercados,2020-04-30,transaccion,54
Juan,Perez,91,1971-04-29,577.19,Gasolineras,2020-05-08,transaccion,54
Juan,Perez,91,1971-04-29,2433.48,Supermercados,2020-02-19,transaccion,54
Juan,Perez,91,1971-04-29,1318.08,Abarroterias,2020-05-27,transaccion,54
Juan,Perez,91,1971-04-29,1435.06,Ropa,2020-06-21,transaccion,54
Juan,Perez,91,1971-04-29,1114.04,Tiendas por Departamento,2020-04-28,transaccion,54
Juan,Perez,91,1971-04-29,1407.3,Supermercados,2020-05-20,transaccion,54
Juan,Perez,91,1971-04-29,2955.4,Farmacias,2020-01-05,transaccion,54
Juan,Perez,91,1971-04-29,1499.0,Gasolineras,2020-02-09,transaccion,54
Juan,Perez,91,1971-04-29,1059.81,Abarroterias,2020-02-01,transaccion,54
Juan,Perez,91,1971-04-29,1317.13,Supermercados,2020-02-22,transaccion,54
Juan,Perez,91,1971-04-29,2026.04,Farmacias,2020-03-02,transaccion,54
Juan,Perez,91,1971-04-29,1226.23,Supermercados,2020-06-19,transaccion,54
Juan,Perez,91,1971-04-29,1694.04,Gasolineras,2020-02-03,transaccion,54
Juan,Perez,91,1971-04-29,1030.63,Gasolineras,2020-06-06,transaccion,54
Juan,Perez,91,1971-04-29,1331.08,Tiendas por Departamento,2020-01-11,transaccion,54
Juan,Perez,91,1971-04-29,1632.24,Restaurantes,2020-02-26,transaccion,54
Juan,Perez,91,1971-04-29,621.11,Supermercados,2020-05-23,transaccion,54
Juan,Perez,91,1971-04-29,2320.18,Restaurantes,2020-01-18,transaccion,54
Juan,Perez,91,1971-04-29,1871.44,Restaurantes,2020-01-25,transaccion,54
Juan,Perez,91,1971-04-29,1610.62,Farmacias,2020-06-10,transaccion,54
Juan,Perez,91,1971-04-29,1899.56,Restaurantes,2020-04-21,transaccion,54
Juan,Perez,91,1971-04-29,1598.7,Supermercados,2020-03-04,transaccion,54
Juan,Perez,91,1971-04-29,795.81,Farmacias,2020-04-22,transaccion,54
Juan,Perez,91,1971-04-29,935.78,Abarroterias,2020-04-07,transaccion,54
Juan,Perez,91,1971-04-29,1597.67,Restaurantes,2020-02-22,transaccion,54
Juan,Perez,91,1971-04-29,603.76,Comercio General,2020-05-11,transaccion,54
Juan,Perez,91,1971-04-29,910.45,Ropa,2020-03-07,transaccion,54
Juan,Perez,91,1971-04-29,1402.47,Supermercados,2020-06-05,transaccion,54
Juan,Perez,91,1971-04-29,169.3,Gasolineras,2020-06-11,transaccion,54
Juan,Perez,91,1971-04-29,1160.57,Supermercados,2020-04-03,transaccion,54
Juan,Perez,91,1971-04-29,1505.68,Supermercados,2020-04-26,transaccion,54
Juan,Perez,91,1971-04-29,516.77,Comercio General,2020-05-23,transaccion,54
Juan,Perez,91,1971-04-29,736.48,Farmacias,2020-06-19,transaccion,54
Andrea,Garcia,92,1967-08-12,1749.78,Restaurantes,2020-02-09,transaccion,58
